income,loan_amount,credit_score,employment_years,default
80444.15307030495,23740.597354780093,750.5137991760803,3,0
104949.57616670149,37869.19165237353,456.9578750761343,6,0
81238.77210686829,17955.08483428456,375.32452905442284,4,0
38651.841537447915,7500.311272292807,385.84575021572203,18,0
86014.37502380676,35418.718642607,832.9301686722445,3,0
137882.62250518327,34195.82741313827,670.2741977040466,17,0
40727.38351062761,41073.3227958294,323.41393329178163,2,1
109668.10332710737,32724.779301629595,375.228590274802,3,0
97201.70444551845,12060.123123826237,567.1900358055257,13,0
117316.14447253435,43392.307642258915,414.30584236121587,13,0
39578.03554558706,33226.37546084153,742.0124417500103,16,0
142408.6937977793,41342.43645657518,615.2694146631507,8,0
100725.63560973061,39834.82041692184,636.9477142841141,18,0
130119.24789984779,18403.90192512898,554.5540514270665,2,0
52058.87927843063,8354.883868342356,440.8345264844735,14,0
116123.675621735,12942.69840903132,624.1719872614005,0,0
121533.99156340947,9178.805044096283,694.3335253884024,18,0
71666.58541031984,15953.559443606138,504.0214426965918,3,0
69913.94887484488,25678.952286169682,577.7189968398095,13,0
105513.51445334741,45806.47722415773,761.8261837596183,17,1
32142.998628828078,44240.84401642856,381.77496900235315,11,1
115631.13952827617,37336.99167930776,599.8734306007552,5,0
25575.278779123422,6085.056179652169,491.62696400607547,9,0
44776.739145707375,20362.51405942491,686.5371170194767,3,0
106338.68844137773,35705.679191803385,310.34563373931707,15,0
32782.076721955294,10806.300357758077,668.7603148917538,0,0
146339.4718919827,41048.95325071589,356.5937537089031,2,0
132891.50723004708,46155.81559944172,335.6222641465119,6,0
101419.30321287575,20934.700098702146,698.542815527237,2,0
126477.46923701548,36762.937783872505,652.1881840972404,14,0
135385.4063166438,11669.185970092101,792.2147619909623,5,0
53731.8344443364,36086.74021008621,585.8102256903549,15,0
130423.50643341153,5965.493552916948,591.5134340399419,16,0
45323.19187288823,11784.717806499542,688.8598095671027,1,0
73734.494339346,36944.665097390156,477.8686669942881,9,0
92573.75206231792,37033.260029433775,320.3018504820629,10,0
112805.82519962422,33852.321763032975,426.52520414548184,5,0
23918.371303928645,26481.381097289144,430.90737654300165,17,0
57766.223661164564,35370.86410273753,484.61236765300663,14,1
99107.48276735074,39821.03592299547,818.9045031722546,15,0
66457.92828938544,48491.67465665347,742.6635392647313,12,0
120753.25723183414,44988.84641968722,814.7759348628556,15,0
104714.78094959311,40754.03911547561,849.2352745621503,1,0
50472.188984085646,36264.08825214679,538.5784522478745,19,0
38970.767347003304,30836.999544456525,424.8903241741675,11,1
101776.10916631656,10427.39705083623,608.002288690387,13,0
78560.7526016185,12450.057894427682,784.6239276714653,7,0
41964.41534317142,41912.58023019048,556.152523558018,5,0
62428.646691389054,41149.08104932492,577.9696164147394,13,0
59396.077281416256,32650.651668801333,373.94150826030466,14,1
34057.15640411877,24747.805972226903,531.2505209122686,19,0
91098.17250447965,6171.469242062254,512.8471453947179,2,0
119274.32240863204,19722.962413784473,493.4286765759973,6,0
94810.69555088831,23928.784590439303,788.01426845831,15,0
127417.8774418558,26861.732877803923,332.6157882667831,1,0
36583.91113800607,46819.606935254415,834.6809505935408,16,0
76629.5415168891,9891.922991006428,304.5357539002248,10,0
99223.96347555288,28349.01139008967,820.076707672395,2,0
107880.20292244795,21556.50336312259,601.426126561199,7,0
110452.21983504551,49554.41536472232,686.3448844200636,18,1
114765.50552272453,43783.88073273074,402.92306733231777,17,0
104685.87558548216,24745.36344075144,659.8163464591339,6,0
32249.651562312793,49986.30242096422,785.076717690253,15,0
110389.73808829853,28132.846091217336,376.7140769085084,13,0
114221.74538067039,12520.30084661303,369.89488675030947,7,0
149152.39146337152,30014.361132202157,467.18785003221,12,0
110137.11677114638,15179.259461164096,388.949240861469,2,0
109287.95144770136,33634.07780343134,360.8552164513409,1,0
86925.72772365635,47184.807869776654,673.0754697919105,12,0
132829.9781160648,40378.93595757627,417.60463765186995,2,0
149588.51905495056,17292.366068857482,666.8581946710924,0,0
121275.83312566616,18358.638123470322,774.061074913699,1,0
99625.0491215151,8117.969139064042,658.6136352771503,9,0
30264.127501103867,17864.052604082484,365.6518884534705,10,0
114476.08712485159,9168.115985501776,615.4676657260948,2,0
112113.00391565355,27475.192369653927,516.4957763163529,7,0
120823.85921522613,36875.61857742159,488.8540151973721,14,0
36192.20049193361,38803.15226746213,475.19230774640766,4,1
104985.22501639865,7678.815451168059,811.187723100805,7,0
58444.1076437177,20298.015420719094,708.3791011727503,17,0
118835.26164236838,17967.729494634517,373.61683426916227,17,0
51248.61402409061,9693.514534430058,561.8030138528551,11,1
108917.2279866534,21311.208991940257,475.02269138965573,3,0
58349.08310791736,18469.404911265625,837.866071900277,7,0
21169.258066266048,33552.46532026745,837.9159351242432,1,0
102336.52855650241,44748.61986801708,475.7439608831692,19,0
34724.98081065991,25467.877439294713,493.6622138800001,2,0
105707.89146246783,38599.93277450684,629.6778139251,7,0
140329.2282864019,11570.466519980342,563.618857880125,11,0
146001.97144744173,45273.48703897391,417.20547968714277,1,0
50670.001352589636,11866.763219679153,663.2266918437363,16,0
125202.91959458514,13644.553126972518,483.7707541313812,13,0
65961.92599341724,9790.871161445442,659.5440740826922,13,0
137059.4194572377,18935.57756842414,511.02483728028983,5,0
122373.6439218186,29858.470102198673,685.1154416209495,7,0
29609.823163949273,49459.735013284706,667.2897089893078,9,0
72927.80920404605,40701.56155958948,579.8470157565504,17,0
63851.31738125763,22119.61113013919,687.6069948909569,0,0
122073.53269402601,30913.07260566067,553.5311219276084,6,0
73337.1423849107,33048.86139226435,363.8760648075676,6,0
108996.49169490089,42022.724956130616,400.15843933554504,12,0
98316.58322675726,38140.33034389102,435.2962237910871,15,0
146833.03348269238,30618.10071370132,334.7759105241331,11,0
141912.04438420993,35113.23621678456,691.2596713468686,18,0
75600.93691603343,38566.29249333048,502.0646247573901,5,0
114065.16751334941,10991.482661003194,351.4378129798485,6,0
127829.81221755884,14020.495758742098,750.9769663990692,16,0
136855.14800207887,35986.293000838254,676.0098564549662,18,1
28857.45429094288,43269.150289443445,548.7233304202355,4,0
59270.243905554584,23416.802721489552,436.08393430100386,2,0
61629.905325907836,49095.06451120427,383.4602415860657,17,0
76477.97365858422,14723.22797030178,552.1058054652841,16,0
42004.41759300447,23751.46769195475,786.8851586558093,10,0
84506.76439350104,22033.536955846394,403.6174277995835,8,0
106217.8625487993,46863.31733268931,612.7625759453183,16,0
84657.3096281733,17842.03329076428,828.9272973722408,18,0
106553.10237569005,26185.5850118997,650.4141161205371,12,0
28637.41213632704,13425.522782689826,541.9806015857275,5,0
133878.35312196333,28456.98073530997,694.0051351163996,3,0
142078.9949731389,43583.1876258616,753.5178554602885,17,0
100327.96513542433,18681.775785075388,624.7839638377632,11,0
134580.8298227966,41485.64324732727,779.507797446146,3,0
37087.98216426761,46009.021197903174,583.0254676566557,4,0
123668.35960992033,8283.105037155363,756.5159512134412,11,0
35489.26515143722,39039.104134366295,823.6105822231324,17,0
73041.33009467977,16490.454626772087,575.6839068629345,16,0
62096.40949257575,12889.744814148311,632.7509435719289,9,0
96126.93727865905,32050.50764112662,635.2071486224092,5,0
59196.88958113936,36752.11773029149,729.7891749790599,16,0
102850.77185672725,22764.24435808462,752.6312120975825,7,0
67760.34758975453,6762.816818698577,314.9761239133334,1,0
131902.74953396036,45891.70358885569,703.3477602497132,11,0
102404.8992285495,37883.61125813728,731.0983845466308,2,0
47988.778651787994,17225.00630073566,685.2361917020303,19,0
63696.824863651316,27358.873508513294,692.5326126277029,6,0
130164.71539146526,6250.67554851851,322.7715725513482,0,0
70242.3674983696,20267.725181267386,543.1212640718984,16,0
89653.87852353387,28514.085601330324,749.9988073469574,7,0
104362.45167380325,28275.062680231258,813.7039277123071,9,0
65215.25444616918,14368.31951038435,426.2073563145641,16,0
58217.22199854888,39953.631478275085,618.5572171940373,15,0
81783.13733904372,18448.797133698954,742.381631752821,9,0
47934.52637206258,31118.45104300877,713.8242035725522,14,0
56947.376299478245,17218.500149208863,640.3895643390435,15,0
28070.202924164692,24132.554284404658,310.28015354410013,17,0
59516.135876230706,14338.158136260361,698.1372120613612,3,0
61691.53213726401,33485.350663941725,725.2833768033482,6,0
145038.31161787157,24151.29620636078,697.5672286440993,11,0
96664.74731056442,5725.278701949393,721.1950388194762,11,0
122359.71530405473,6267.424730754474,537.0031909733732,0,0
25899.042861441918,26201.044331213998,846.5636802589651,11,0
33849.77016908835,13245.164010740946,723.9328037299624,6,0
125889.804912137,31326.892166513408,618.274002903992,14,0
101061.44142429264,23368.630179740958,813.8051983606432,1,0
44827.66397022638,34448.89259928752,799.5090867019101,0,0
72623.40276202597,47857.78283287782,748.0118859338456,3,0
90027.42499761097,28793.12606578641,610.0322054410715,7,0
129669.27778786742,40432.03716155448,589.9055605306924,16,0
27853.558920284246,38886.84483421717,480.7893625859864,17,1
97573.8976177571,46480.59969457394,437.9828885071716,4,0
113214.66980626891,14630.804025710278,581.7977343362976,5,0
147125.94152835972,42229.71368532234,617.7799689415856,11,0
124930.81017798398,45748.41703271091,434.4895373023651,15,0
55909.550763485546,22674.334142640993,807.4306840094133,8,0
112245.29520417446,19121.72875695357,606.5006982038751,14,0
119226.12504050703,47841.61593552295,589.5779289601805,7,0
114865.61498939137,33243.47699624905,539.6011136013772,11,0
126618.7288337431,22130.441835866077,331.9392126442733,13,0
137484.89690777287,40632.24744192336,785.3207339529171,16,0
32795.882968614234,18701.32557270718,474.34682454366634,13,0
33619.30149854545,12938.341373143794,653.3531839575619,19,0
123531.99854018398,29478.633610896748,634.0884574335195,4,0
52808.42194779121,30479.542020977155,621.4677539614897,12,0
27610.38485351013,42158.591702030215,589.1417111063713,5,0
72159.79352747876,25566.230975919352,399.7919083872305,13,0
126583.99853739016,41656.39427774037,454.33315757638104,5,0
36453.45309581745,19009.52057067523,588.303439198665,2,0
107339.45633458077,30891.569098000637,734.1383483783093,15,0
20470.0620303038,14381.275050532211,537.5939338577302,11,0
34265.86813761849,22345.067791246838,412.15740417537194,13,0
65610.5449499033,43589.2864024783,348.3694336429843,1,0
30868.296533173823,14719.468704608977,664.6560519217132,17,1
129967.21676682468,41460.77583046705,532.8369838416405,6,0
132329.16540891095,17729.22460313328,368.95399094245306,4,0
118224.19140293814,6552.037385575416,670.9567839928411,11,0
51522.35208143027,9947.055652558081,414.16830196990526,16,0
88022.11978119738,38564.579539435465,579.9588265670225,11,0
43944.50831803828,16793.191692596673,468.40338629227324,10,0
56566.19850950441,34436.55165085725,812.4295354387002,0,0
87080.68798259285,36463.950624075485,425.5584364491411,8,0
115551.79509990371,20530.330899560817,530.9551868481157,7,0
32305.06945117309,26371.35442450131,827.7214782554032,13,0
58570.5706916512,23169.519070511476,475.2988489660735,3,0
140460.77531434988,47630.70483595403,654.52623965605,10,0
75786.03131164546,19397.698805821434,474.19987403847887,16,0
142053.0576082109,13249.536900123234,360.87123851448695,7,0
148882.07040177763,21451.677929401023,645.150977976361,0,0
88465.77739448407,35128.20684209055,803.8173444069373,17,0
57445.721272030576,36381.32106626594,548.9105669787505,4,0
122800.98511443527,46582.57919120031,644.3970984808569,7,0
40710.39561825195,44678.95181941141,634.8941272911427,7,0
52766.09175736917,17974.4234187774,528.2993364453317,8,0
122034.38823490668,25482.346203541838,638.1931513206018,17,0
76373.97021516389,38627.10446825453,442.6249464304347,6,0
46199.93180839668,46244.17762709113,507.92084753167865,9,0
104646.34684380218,20172.425578560134,543.2753709993063,15,0
115259.04197961878,24999.864537964815,775.2047759593643,2,0
36259.261128573984,45476.5221704124,491.58309215829024,9,1
56007.43379674144,21131.77429212902,649.3253764637045,7,0
48765.97819839032,26623.08437862811,417.3721105803943,17,0
69381.10173911878,45702.68635481355,438.9133509796597,3,0
119247.83642488837,41100.94480954317,656.6358815029877,11,0
112782.05329566215,15954.391625441125,719.270460051632,4,0
106128.10834988151,19615.777943537003,554.1644470894548,3,1
20817.120962916855,20883.14273567026,484.3048332277716,18,0
38478.63073945063,46073.23130439769,800.6493557627498,18,0
49028.68138326868,49952.018169704264,374.6942982769735,4,1
55354.25998505045,39830.193596994795,696.3928307071409,14,0
39035.450414357,26794.6836122078,679.5939123609066,11,0
73341.02169160565,5457.821813036554,679.6348395002867,12,0
29773.476051823367,36386.962546908086,814.4812444329384,5,0
117502.8847504115,22521.25240240031,700.5046655394357,16,0
122403.70234849365,33484.39116028724,465.86085417527124,19,0
94654.66964811676,32301.228355809293,494.3750733277701,9,0
31661.63401545582,26637.44254584743,515.1110352599419,13,0
135710.81204107855,47497.432897684535,316.9447707539583,14,0
145532.65773205488,6041.585540990374,802.4306734745413,9,0
46307.26284183262,37045.96180126647,340.45393212564215,5,0
111603.17652729356,23442.79407347957,684.8868551536094,15,0
129452.02198352315,37120.57027212251,701.5885526638215,1,0
90179.6579305513,35384.88413928344,764.0432778467969,9,0
62032.00293847735,5460.710115919793,604.3492405775373,4,0
82212.63296044584,17840.232282860205,698.8954331210953,8,0
86594.93760197876,13509.118422670119,466.49760845627304,18,1
72082.81574444362,12514.385882412154,710.0712060020345,18,0
140879.5241723818,37781.45078545097,488.8786554940373,8,0
116704.80442252527,15779.810709190606,796.5611631346828,15,0
51369.21349314532,26363.192674428537,389.8599942715105,18,0
96122.43435158291,16114.504787855578,473.66652087067445,19,0
109529.58962105177,31110.522054589845,574.3231983553219,3,0
38220.334821276934,37425.819562698554,726.7178064314537,4,0
66595.34650941935,19898.363241417945,711.8395078066676,17,0
137721.27660850907,32135.93817292049,415.89428087847693,7,0
93732.5030240762,42118.464848618256,379.329633136488,12,0
48209.706987841186,9240.092832402126,467.18328236175404,8,0
35962.0237554896,36980.176956857205,566.0647834217464,9,0
87369.4961517341,19541.52249959211,596.4527746541628,3,0
91199.14399378873,10519.24804362249,536.0256750254035,18,0
63473.8786760996,29554.439342645695,664.6995641564038,3,0
101954.08369448541,15181.80436704793,535.1574189784807,12,0
28929.009208520532,41961.28067011209,820.480955466337,16,0
38868.16012459828,6930.315928898426,443.5328663898448,10,0
91015.5967314637,9439.380332190387,645.054666368552,1,0
28036.040199779014,28444.825669361762,636.2578662630724,4,0
134518.13944884308,31502.380283463055,454.8660970352562,12,0
38479.02815934719,37844.89990352361,526.428193482715,2,0
107609.58363098974,16666.73277134872,501.01049069198393,18,0
70856.44742287528,42879.21836959813,394.87448301126915,18,0
71972.4071804923,47891.40528982024,562.5123669473492,15,0
119435.63871944869,27456.768661768863,512.6642391620128,15,0
84930.07744247883,39223.91142364105,398.07454803693764,2,0
114335.21027370263,28618.175954470673,547.4340249797688,8,0
85674.85973786,8126.016323549477,532.0141825423066,18,0
97077.69438268425,19675.01807791795,372.25112271270285,0,0
118892.90162305634,8936.901033215676,372.15314805490596,13,0
98950.13657976579,49499.560366475605,656.1290589151336,10,0
100029.96422054252,15306.166043301973,688.6194425944072,17,0
122598.54688558728,33615.51887370735,817.6492309498976,19,0
143381.28605651853,17795.52958752218,347.8525797536049,6,0
68973.10001159378,34396.07969101667,364.82382080803944,5,0
95025.23043937366,14468.07608917171,328.49997065735107,11,0
31215.51050536093,40337.152965953355,592.7256369163115,1,0
66644.5044739527,9986.522127648597,642.5106378623746,12,0
73566.39936562018,45281.76800406261,521.9378985626868,19,0
128580.85118712662,42818.97616433575,738.846221528623,0,0
86741.01227633799,35546.330463727354,677.6846898020901,14,0
115038.62852879951,8033.658221428153,842.212231520773,19,0
22470.962003337278,14385.606274801774,375.84224081482324,7,0
80384.04705168103,43671.27180609842,332.07361538837574,17,0
137171.29647126596,10488.849543616781,451.14203806316334,14,0
49160.80820975207,12016.944333860903,310.47760742426425,7,0
24097.88408992468,29480.149568998433,812.9362853265819,1,0
76343.13538275193,17337.984785345467,467.17341227849647,10,0
111576.1366841874,14993.406497476828,603.8365918343025,7,0
79080.25588939103,30911.604433168126,474.93829808330804,12,0
79797.18075646456,21765.95044061131,435.19474209385294,0,0
107074.65536098153,11325.195354635092,383.800598186184,17,0
53070.54507679637,29068.4195395459,476.2012561810246,4,0
117745.67291345706,22415.558147538024,638.4804117243859,0,0
39904.759017745346,38053.25484231962,834.3916598281403,11,0
71447.57868717841,9623.994904426514,606.9506222019322,4,0
105281.05410121933,32927.595977568824,592.9899863544529,15,0
127687.9709399257,24642.19971244615,319.39465995783075,17,0
122899.03925145719,23272.784377358184,762.054458617231,1,0
113819.12791000072,15452.945960375355,324.6627562486653,14,0
66682.52985973083,6369.171269122,798.4277507569136,10,0
35899.5611181841,43146.01374640905,596.2694489461949,9,0
48188.44830008878,19688.453871549165,392.6566328787195,2,0
132428.39589494304,35649.09678784312,548.4390656035523,12,0
131453.07811724575,47641.432989951834,847.241464375759,12,1
143702.91083007207,30424.563413695923,467.79556862425113,2,0
29878.524746420408,22871.610613393983,448.20287270171826,9,0
89785.1810860693,17072.31048569167,364.9032422733783,3,0
104328.79583755037,47031.970669137205,628.4282918349613,13,0
112385.45901869136,35693.45681230143,349.0748494576796,16,0
103702.22055135593,34937.66269654518,721.3044350922424,0,0
120101.48068729666,24177.124631537463,805.572932881807,14,0
66731.30491761441,43027.19207903438,812.5291111685247,1,0
43326.26037761268,37115.24841542692,359.3539390825908,17,1
46595.83837955701,17743.247230145724,607.0444285441329,6,0
21557.229631121365,31981.03970112716,353.41042019619164,12,1
65541.84337380891,24358.727957056955,614.6088778163635,2,1
31926.72661439705,5296.5573273370865,748.2393218652696,2,0
61793.530062724814,41343.05441758088,595.7845892668065,12,0
101667.31003161221,10527.365701386536,779.6296043586747,3,0
136282.1472262866,27947.952770117638,740.9208951671577,15,0
129148.70862876714,20130.178688816704,452.1015924669606,7,0
52847.647554485,20394.006854030486,646.5562555853429,7,0
37430.80848574611,26481.41975362136,304.0766695618723,15,0
45099.39559357507,49866.03968088853,517.8230537586754,1,0
146228.2647474689,23377.08562841641,430.87809228136234,8,0
91431.68235911381,13204.815341745758,815.4139902689174,12,0
43725.288990074725,32612.285212221603,522.9639564477379,11,0
129297.00010928596,15632.946861778457,659.7354356323643,1,0
71374.86176063213,9749.711152082768,702.589885100484,8,0
136898.87975671457,7257.83774296681,725.2668962748292,0,0
53888.02648848325,6029.657330885774,704.6763556096408,5,0
71118.8286445507,24402.40917399787,459.0407835432541,1,0
85643.20916271099,24202.660094302715,677.3372332010722,2,0
136039.9934315741,13349.543003507883,601.9552152442559,14,0
132938.46610865725,40280.857419704414,628.5549656386354,6,0
94666.15913950413,10817.178256394545,300.44803951981515,12,0
48830.81627151578,46189.27366876861,442.0416805240711,15,1
72436.40632592377,31440.91899394726,811.8760331936105,12,0
146832.2984975157,6242.736924721833,459.54184581814917,11,0
99010.51910406227,48333.768158422245,540.9085372373034,16,1
121542.70816614556,18857.35667956341,402.6706902076576,10,0
78482.41039698456,25248.8731810034,376.23140354702934,6,0
89160.94581068483,17792.09118475485,414.7679327512878,12,0
75764.03459023073,37778.95841151999,604.5060308768352,9,0
111379.72974805583,26855.60993237924,805.4657582645596,9,0
130691.23180529407,10956.783173112617,479.4095489429046,12,0
85957.26061919326,9689.177856175422,477.8743737143841,18,0
82512.76962270934,37641.893599605864,610.2773227877776,16,0
64237.240722791605,15668.663221907218,496.2084947312244,19,0
43022.570258230895,11200.701858731263,800.7288263911935,6,0
142102.20397376415,27474.241864902924,507.81642345324406,3,0
61090.36342833565,41124.437939133684,569.7432388857069,16,0
124089.89026465711,17545.22356429087,593.364106183726,3,0
112995.11276737164,17439.42252653635,730.1372873217592,17,0
122819.28803615678,42524.65671171696,610.148266678186,19,0
141779.85733837332,11652.520755595218,431.53530508102824,7,0
101038.19882871663,32752.741630394627,368.192963644502,7,0
136733.5446396658,47975.606734216344,815.7760006789302,15,0
41800.65197859818,42858.64173097884,740.859647051509,14,1
101472.63487438239,7781.685520087814,312.63086565890364,17,0
120395.82967889965,19395.989445273146,751.8409413779511,18,0
55313.34699674263,11406.850951667737,624.8287866476228,5,0
116297.99416795545,47715.828695921286,585.3918292692189,8,0
121201.98778511079,49367.37047999365,306.7260484629574,15,0
128054.43428213782,15574.685924301706,729.4752310114284,8,0
60674.77863747127,35136.45701729387,408.93575783268756,19,0
108608.85672188019,42873.427942120325,700.3896672567435,16,0
59552.92684326907,15515.612798651444,308.7275360511995,3,0
116075.2503747992,13445.628544443987,737.9945073164024,14,0
80186.5764689426,5504.496046127613,312.6717075952723,10,0
97680.76868853859,23538.310562368664,429.74109723988545,13,0
74059.19758597395,45474.68580776224,447.5530168819924,16,0
41057.780500877154,45634.0842075357,386.6297509588095,12,1
43143.838848697276,10748.440737905734,564.582007907453,8,0
30083.957944077483,14195.861623777773,456.0283777891899,15,0
100349.44836381603,23362.129892054014,846.3083866499912,7,0
130322.99173389771,40128.10453236659,618.9828363509914,13,1
22708.787414070524,32533.316758927787,611.5628037798323,14,1
28611.135271485953,28123.238458409738,421.47829655855037,6,0
79470.70899937834,31636.93479001714,524.7791912932013,10,0
115903.69570186462,9328.98622110335,368.187896898,2,0
40501.99381255367,26494.863901470813,719.3910887377124,6,0
55314.671541395204,49642.84802926078,482.1375853844123,4,1
50160.80616663493,8980.076612258952,713.5812083662656,8,0
71876.65842725003,28366.100493569887,504.43279996121146,19,0
49249.82801228425,18304.21677458186,843.816482063165,18,0
65837.82821081788,29296.098358788153,394.116892240042,12,0
114710.53782605274,30821.8442015186,300.8381416358322,18,0
99431.20229904458,30986.280415376415,627.1540477581121,15,0
30553.621700920077,43349.395338989896,824.1242600483109,1,0
102906.9366119433,22538.633660314743,655.8797301982886,0,0
82020.03230269774,28235.937319992317,347.14793751149955,2,0
141493.52471192804,5491.777953548685,597.264210356424,11,0
57609.56122352692,40529.777071089506,800.21781487575,5,0
114401.6345608908,16676.94683191338,303.578337334007,1,0
115011.90699579408,41744.97608182324,391.8017170607893,15,0
48795.101531194356,16953.739987114273,748.008855856439,4,0
137419.0712462217,5485.482331812151,791.6489086176156,11,0
83853.81605584841,11967.409318705104,688.938341477549,3,0
108254.83769560931,49355.73061574756,845.3580900019015,13,0
38961.22265485559,19391.056067659483,349.61876127261314,16,0
53514.509208956006,9897.075590573622,600.1220837101082,11,0
96193.92533183897,10344.146163158774,676.7470974561725,12,0
61473.544888535434,18965.42213257507,686.4545962029983,16,0
84960.07941422655,6694.026850254337,736.4165384393004,19,0
68620.6759185276,28016.98646548792,804.6943248046607,14,0
103271.99356372624,14618.341197019408,498.9027950894131,8,0
83328.89716150516,28368.97886285925,323.62986604419973,9,0
20599.29167651186,11334.389841464908,499.34305296452703,5,0
104458.50893289992,24343.575305787155,669.3881198629792,16,0
74875.80241652363,31906.258628056003,417.40084803350396,11,0
64420.78426372897,7789.997225214861,745.4851233572907,8,0
32239.07779681906,22943.718916297636,420.87045174755696,1,0
48648.059773643894,18613.57194453595,305.5348713090953,15,0
49090.397905510945,15816.19174198853,579.4444258229687,15,0
141598.03492261475,32204.058173802343,699.553864271991,0,0
76226.68671705108,31484.38935944333,492.3104372952587,10,0
25468.560137972105,33381.491300496215,711.8926897452327,2,1
38046.16869163171,12149.72016946346,541.1223837665545,1,0
30274.247845278565,17856.916018804746,394.4430395187045,13,0
96553.02072693747,14435.545009778543,349.8071165894252,0,0
44260.793903687474,29322.662224902884,690.822940699041,5,0
84812.49323663086,25747.956014432733,512.1431331815828,6,0
68108.06817309682,19863.218191673754,802.0255723580736,1,0
124503.92902874592,40370.66639907949,597.1402822156724,1,0
61663.6528444971,9228.818498377226,491.63783002138643,14,1
79574.51271158508,48870.3509940039,491.94500984434774,4,1
113767.12131771735,10244.483501689343,372.29082544895704,12,0
76335.65690098311,39788.18656557662,626.5840344740361,18,0
123118.01968171458,21570.35851223743,620.1919244756772,18,0
106018.96631076644,43936.800310931256,739.9965305650715,14,0
73368.78481307309,8337.647695287293,410.65832935689184,0,0
85517.65033922714,21862.4769586552,459.9343033617051,2,0
145736.44925948515,20094.953292510632,353.48088300256995,17,0
106009.49454609101,49692.066720149094,462.4382112478987,16,0
137649.37937640224,49349.70477003315,535.4561636649204,7,0
43238.60545123837,13541.17813998746,830.2156232746911,10,0
82820.70031186976,33347.613231425246,659.1863015812023,19,1
138126.0170798566,29098.37389599231,730.5806613785576,7,0
61939.56798738429,11946.807105833243,479.03043687126956,5,0
145796.3457590347,12550.086774699037,379.48204704445305,5,0
32620.073761575466,49516.32778157996,441.1959680523314,5,1
137347.2521357548,25372.84971294197,441.0572300496266,1,0
77877.57586856163,10661.058140003308,620.7134305613849,9,0
29586.741468350887,14665.551743266444,487.8091228502658,9,0
134337.80703619137,17075.663026184735,771.5693753833034,8,0
52752.22761318475,27991.276849337868,843.6994855800739,2,0
22892.516314379278,20099.665827783916,488.8141228948966,1,0
37654.923723995,25475.530365046445,687.7831505278559,3,0
105684.91644696901,12492.479799561323,661.6176200562029,7,0
147115.49358796532,19702.79107643778,406.9543682527548,8,0
34490.07814585719,8164.246672298932,804.9047271513487,1,0
80053.24625621905,45036.962306413196,409.6934229536207,15,0
43482.751623179225,13943.86147258602,705.3264224183343,5,0
116854.74943320698,39060.50609429325,491.1853032508718,7,0
35347.656969035845,20729.83046915057,501.8948618549342,2,0
51179.42730251564,26347.8793522907,550.4969790889281,10,0
45532.77579437928,18106.746775755208,775.4793879303268,19,0
91827.57144770713,36339.85719983165,377.13856783116665,4,0
133513.9319600822,43004.58886736183,330.01326780911467,11,0
86441.72615033442,17882.158313281463,521.1224504025797,10,0
27571.64886029126,15899.79396486166,330.57180452814845,4,0
93240.56097758806,35664.811945875364,678.1804856815922,19,0
123677.72991134122,13781.887725547438,718.1787912649672,19,0
37180.30564956195,33792.789452439756,770.0918171142923,2,0
29452.457864796925,9249.2635862136,709.1132350159783,8,0
44415.01108248398,32906.172198230925,803.9932665309735,17,0
116991.22196681157,28103.30303046949,711.5656174977721,11,0
96918.4545391602,10125.757200933876,814.8416019331208,3,0
90277.30501502735,34209.66356890699,406.21093681514975,6,0
52432.38630212989,25095.072066533412,574.9247230772517,19,0
63190.75738209173,14770.177286768856,846.6618298376998,10,0
145565.0516826345,20902.28700659798,674.8680003984937,1,0
51281.27947482014,27144.594753751833,783.2526148940915,11,0
137213.9050231615,9119.94022689719,316.7165866080704,8,0
95469.09557950575,48092.42674077594,779.4668442126406,5,0
36028.54062826221,34950.29702954546,683.7422790146537,6,0
80750.60916015884,9614.074157946321,393.91548869324083,5,0
143311.33325691387,42028.798294780674,314.1245260329781,17,0
74413.52775785662,19514.97189257654,442.9596179691091,12,0
132240.2534226171,31855.979152093274,803.6753474460236,8,0
53335.730304722,17471.427871080796,667.4731162851576,18,0
94219.87973404849,38003.26752115732,805.7080073558284,3,0
129700.76756625659,37535.4038750046,545.3829303718427,3,0
139689.4973520604,29841.955559258808,815.1449023793825,12,0
83157.0377296691,15841.651661221013,554.6278984947531,10,0
103159.45327890577,16416.671338046548,412.34009843008397,1,0
20387.417001703023,22228.82585127243,383.266405301446,5,0
52919.02997674065,11525.54753283284,846.5964971692744,11,0
56232.57348710295,20194.50709359156,483.624463811014,7,0
32154.091515076005,35795.95705617406,388.02916392467324,4,1
56360.35173640696,42388.037602673954,304.6246369899137,19,1
61745.86429755809,19966.203072201264,457.0632615912923,8,0
145939.58514386514,15511.561621446379,789.0138789813964,3,0
106918.30947290889,42468.916025081046,593.7051263725159,8,0
75380.66032412475,45081.681232366456,647.8392783387252,11,0
148447.0798904162,23450.968549042893,807.3151071397931,3,0
39920.201630499454,6210.686923233523,582.0619549588661,16,0
81886.65521096298,36273.272940236835,761.0539152189381,19,0
104118.08691637641,40281.495628240824,478.1083029419945,1,0
27225.482482930012,5811.0913923998105,837.406024562671,12,0
113209.85155080544,31776.388400368094,343.3476304318488,14,0
32982.75587985868,31476.594120987877,698.6562390322956,7,0
38236.700117958004,22041.85589365613,663.3114577181619,5,0
40759.63662007093,38739.5296632877,405.4193282179493,8,1
